postComment,postCommentAuthor,postCommentTime
"Halo my dear n Everyone <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😘"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t14/2/16/1f618.png"" width=""16""/></span><span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😘"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t14/2/16/1f618.png"" width=""16""/></span><span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😘"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t14/2/16/1f618.png"" width=""16""/></span>",Sabrina Chu,7:58
"QING MU CUTTLEFISH 500-600G/ PCS @$10.00</div><div dir=""auto"" style=""text-align: start;"">Comment「QM+1」below to join the Sale.",OceanStar Seafood,8:47
"QING MU CUTTLEFISH 500-600G/ PCS @$10.00</div><div dir=""auto"" style=""text-align: start;"">Comment「QM+1」below to join the Sale.",OceanStar Seafood,8:47
MJ+3,Sabrina Chu,8:47
"Good Morning Miko, OSS Team &amp; Everyone!",Catherine Gan-Chua,9:23
Hahaha,Winnie Wu,9:36
"MUST GRAB!!!!</div><div dir=""auto"" style=""text-align: start;"">3 X BATANG SOUP SLICED 300G/ PKT @$24.00</div><div dir=""auto"" style=""text-align: start;"">Comment「BSS+1」below to join the Sale",OceanStar Seafood,9:42
Lns,Jasmine Khoo,9:53
I give u many hearts,Winnie Wu,10:28
QM+2,Catherine Gan-Chua,11:14
"2 X WILD CAUGHT ANG KA 500G/ POR @$24.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WAK+1」below to join the Sale.",OceanStar Seafood,11:17
Cuttlefish +1,Sabrina Chu,11:25
The pomfret how much?,Sunny Tan,11:29
PC,Winnie Wu,11:46
PC+1,Sabrina Chu,12:01
"BTF+2</div><div dir=""auto"" style=""text-align: start;"">CTM+1",Nat Aneles,12:17
"LAST PCS!!!</div><div dir=""auto"" style=""text-align: start;"">CHINESE POMFRET 1.1-1.3 KG/ PCS @$55.00</div><div dir=""auto"" style=""text-align: start;"">Comment「CP55+1」below to join the Sale",OceanStar Seafood,12:19
PC+1,Violet Yap,12:28
"2 X WILD CAUGHT ANG KA 500G/ POR @$24.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WAK+1」below to join the Sale.",OceanStar Seafood,13:14
"2 X TIGER PRAWN 500G/ PORTION @ $19.90</div><div dir=""auto"" style=""text-align: start;"">Comment「TP199+1」below to join the Sale.",OceanStar Seafood,13:36
"Don give TOMATO <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""🍅"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tab/2/16/1f345.png"" width=""16""/></span> face la ",Sabrina Chu,13:46
"I want 500-600g </div><div dir=""auto"" style=""text-align: start;"">2pcs.",Sunny Tan,13:48
"CP 22 +2.</div><div dir=""auto"" style=""text-align: start;"">""Toh Chang"".",Sunny Tan,14:41
"WILD GROUPER WHOLE 2.2-2.6 KG/ PCS @$39.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WG399+1」below to join the Sale",OceanStar Seafood,14:45
"3 X IQF CHICKEN CUBE 300G /PKT@ $9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「CTM+1」below to join the Sale",OceanStar Seafood,15:18
"3 X IQF PRIME RIBS 500G+- / P @ $21.90</div><div dir=""auto"" style=""text-align: start;"">Comment「PR+1」below to join the Sale",OceanStar Seafood,15:26
"SARAWAK MINCED PORK 300G / P@ $6.00</div><div dir=""auto"" style=""text-align: start;"">Comment「MP+1」below to join the Sale.",OceanStar Seafood,15:34
"2 X IQF CHICKEN MID JOINT 450G+-/ P@ $9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MJ+1」below to join the Sale",OceanStar Seafood,15:42
moo ping code pls,Bee Thin,16:00
"2 X SILVER POMFRET 350-450G/PCS@ $9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SP+1」below to join the Sale",OceanStar Seafood,16:01
MJ+1,Violet Yap,16:11
"2 X AUTHENTIC THAI MOO PING 5 PCS / PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「TMP+1」below to join the Sale.",OceanStar Seafood,16:36
truffle mushroom soup code?,Bee Thin,16:46
TNP+2,Bee Thin,16:54
TMP+1,Violet Yap,16:54
Tmp+1,Joanne Koh,16:58
TMP+2,Bee Thin,17:08
Got Salmon fillet?,Sunny Tan,17:24
"3 X SALMON TROUT FILLET 300-350G/ PCS @$36.00</div><div dir=""auto"" style=""text-align: start;"">Comment「STF+1」below to join the Sale.",OceanStar Seafood,17:49
STF+1,Bee Thin,18:28
STF +3,Sunny Tan,19:02
Otak+1,Sabrina Chu,19:22
"3 X MUAR OTAK / PKT @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「OTAK+1」below to join the Sale",OceanStar Seafood,19:24
Only 3pcs.,Sunny Tan,19:38
"My lunch is otak today steams with egg <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""👍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t9b/2/16/1f44d.png"" width=""16""/></span> ",Jack Daniel,19:48
PR+1,Sabrina Chu,20:31
"CREPE CAKE SERIES!!!</div><div dir=""auto"" style=""text-align: start;"">CHOCO JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「CCL+1」below to join the Sale.",OceanStar Seafood,20:36
"CHOCO JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「CCL+1」below to join the Sale.",OceanStar Seafood,20:53
"STRAWBERRY JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SBY+1」below to join the Sale.",OceanStar Seafood,21:00
"VANILA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「VNL+1」below to join the Sale.",OceanStar Seafood,21:08
"MATCHA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MCA+1」below to join the Sale.",OceanStar Seafood,21:16
"<span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""🍎"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tdb/2/16/1f34e.png"" width=""16""/></span> juice code ",Sabrina Chu,21:31
"QING MU CUTTLEFISH 500-600G/ PCS @$10.00</div><div dir=""auto"" style=""text-align: start;"">Comment「QM+1」below to join the Sale.",OceanStar Seafood,21:32
"JAPAN APPLE JUICE 1L @$12.90</div><div dir=""auto"" style=""text-align: start;"">Comment「JA+1」below to join the Sale.",OceanStar Seafood,21:54
 JA+1,Sabrina Chu,22:19
I try 1 first ,Sabrina Chu,22:29
"Japan Hokkaido Straeberry Milk Drink 200ml @ $2.40</div><div dir=""auto"" style=""text-align: start;"">Comment「SM+1」below to join the Sale.",OceanStar Seafood,23:03
"Japan Hokkaido Straeberry Milk Drink 200ml @ $2.40</div><div dir=""auto"" style=""text-align: start;"">Comment「SM+1」below to join the Sale.",OceanStar Seafood,23:19
Hello miko ,Jacqueline Hoe,23:32
"Japan Hokkaido Original Milk 200ml @ $2.40</div><div dir=""auto"" style=""text-align: start;"">Comment「JOM+1」below to join the Sale.",OceanStar Seafood,23:42
SM+3,Sabrina Chu,23:42
Gd morning miko &amp; oss team,Jacqueline Hoe,23:47
"Japan Hokkaido Apple Yoghurt 200ml @$2.40</div><div dir=""auto"" style=""text-align: start;"">Comment「JAY+1」below to join the Sale.",OceanStar Seafood,23:53
"Japan Hokkaido Original Yoghurt 200ml @$2.40</div><div dir=""auto"" style=""text-align: start;"">Comment「JOY+1」below to join the Sale.",OceanStar Seafood,24:02
Jay+3,Sabrina Chu,24:14
I bo received notification forgot hv live today,Jacqueline Hoe,24:21
"MACKEREL WHOLE 500-600G/ PCS @$9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MAC99+1」below to join the Sale",OceanStar Seafood,24:36
I no sala leh ,Sabrina Chu,25:16
Miko dont blur lei,Jacqueline Hoe,25:38
MAC99+1,Violet Yap,25:41
1st day of work,Jacqueline Hoe,25:52
"Miko panick liao all hokkaido <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t73/2/16/1f606.png"" width=""16""/></span> ",Jack Daniel,26:10
"2 X TIGER PRAWN 500G/ PORTION @ $19.90</div><div dir=""auto"" style=""text-align: start;"">Comment「TP199+1」below to join the Sale.",OceanStar Seafood,26:36
"MUST GRAB!!!</div><div dir=""auto"" style=""text-align: start;"">MACKEREL WHOLE 500-600G/ PCS @$9.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MAC99+1」below to join the Sale",OceanStar Seafood,27:17
"MUST GRAB!!!!</div><div dir=""auto"" style=""text-align: start;"">2 X TIGER PRAWN 500G/ PORTION @ $19.90</div><div dir=""auto"" style=""text-align: start;"">Comment「TP199+1」below to join the Sale.",OceanStar Seafood,27:33
"2 X WILD CAUGHT SEA TIGER PRAWN 500G/ PORTION @ $29.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WST299+1」below to join the Sale.",OceanStar Seafood,27:53
"2 X WILD CAUGHT ANG KA 500G/ POR @$24.90</div><div dir=""auto"" style=""text-align: start;"">Comment「WAK+1」below to join the Sale.",OceanStar Seafood,28:04
"2 X COD TAIL PORTION 1.0-1.2 KG/ PCS ( ST) @ $111.11</div><div dir=""auto"" style=""text-align: start;"">Comment「PCT+1」below to join the Sale",OceanStar Seafood,28:16
"COD STEAK 450G+-/ PKT @$22.90 ( PWP )</div><div dir=""auto"" style=""text-align: start;"">Comment「CST229+1」below to join the Sale",OceanStar Seafood,28:32
MAC99+1,Serene Chia,29:21
"AUS MELTIQUE BEEF STEAK 200G+-/ PCS @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「AMB+1」below to join the Sale",OceanStar Seafood,29:53
hello miko!,Stella Lim,30:26
"3 X BATANG SOUP SLICED 300G/ PKT @$24.00</div><div dir=""auto"" style=""text-align: start;"">Comment「BSS+1」below to join the Sale",OceanStar Seafood,30:49
The beef is nice &amp; tender,Angela Tay,30:52
"AUS MELTIQUE BEEF STEAK 200G+-/ PCS @$11.11</div><div dir=""auto"" style=""text-align: start;"">Comment「AMB+1」below to join the Sale",OceanStar Seafood,31:11
"LAST 5 PCS!!!!</div><div dir=""auto"" style=""text-align: start;"">WILD CAUGHT EMPURAU 600-900G/ PCS @$39.90</div><div dir=""auto"" style=""text-align: start;"">Comment「EMP399+1」below to join the Sale",OceanStar Seafood,31:27
How to cook ,Joanne Koh,32:18
Miko my daughter love ur vanilla crepe . Ask u keep selling ,Jacqueline Hoe,32:47
"CHOCO JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「CCL+1」below to join the Sale.",OceanStar Seafood,33:08
"STRAWBERRY JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「SBY+1」below to join the Sale.",OceanStar Seafood,33:17
"VANILA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「VNL+1」below to join the Sale.",OceanStar Seafood,33:27
We ate 3 flavours ,Jacqueline Hoe,33:32
"MATCHA JAPAN HOKKAIDO CREPE CAKE 4 PCS/ PKT @$13.90</div><div dir=""auto"" style=""text-align: start;"">Comment「MCA+1」below to join the Sale.",OceanStar Seafood,33:35
Matcha crepe for any Red beans in it?,Joanne Koh,33:41
Yet try the strawberry ,Jacqueline Hoe,33:52
Strawberry crepe in my freezer ,Jacqueline Hoe,34:10
"My son don't like red bean. <span class=""pq6dq46d tbxw36s4 knj5qynh kvgmc6g5 ditlmg2l oygrvhab nvdbi5me sf5mxxl7 gl3lb2sf hhz5lgdu""><img alt=""😅"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tf2/2/16/1f605.png"" width=""16""/></span>",Joanne Koh,34:31
"BALAI THREADFIN WHOL 2.4-2.8KG/ PCS @$78.00</div><div dir=""auto"" style=""text-align: start;"">Comment「BTW78+1」below to join the Sale",OceanStar Seafood,35:04
Sweetness just nice. As i dont too sweet food ,Jacqueline Hoe,35:05
CST229+1,Bee Thin,35:21
"BALAI THREADFIN WHOLE 5.5-6.0 KG/ PCS @$168.00</div><div dir=""auto"" style=""text-align: start;"">Comment「BTW168+1」below to join the Sale",OceanStar Seafood,35:29
"2 X RED SNAPPER TAIL 500-600G/ PCS @$22.90</div><div dir=""auto"" style=""text-align: start;"">Comment「RST+1」below to join the Sale",OceanStar Seafood,35:57
